slope_angle,slope_height,slope_curvature,joint_density,crack_length,vegetation_cover,displacement_mm,strain_micro,pore_pressure_kPa,rainfall_mm,temperature_C,vibration_mmps
74.11098557175318,50.68933576636892,straight,0.2244272425308754,17.68917097421639,27.593323739216387,4.876123530730756,217.66965437990595,182.00683398784452,71.35356272906542,21.78206975178343,1.3442830753614172
56.49339304960924,55.75892229850019,straight,0.5758628496713923,10.271622946581925,12.232526238220222,2.796062705242839,169.5329341126562,41.98168628589577,199.5757077870649,25.001154296785963,0.0387415928647625
78.38075033527714,32.66409739309651,convex,0.5218943885843383,7.94157267338821,22.175309961432845,3.897766650455056,250.08751537574665,135.61107144060196,48.95042978669328,31.792171836126364,0.9433323778242784
61.98567925921497,24.650947211715227,convex,0.2630047928535888,1.161906530109995,20.11913524804996,3.3481973191919447,239.12708886884803,125.13032603280683,108.29578570859798,31.44291617501396,0.4547291944861265
71.45288538730838,23.416339312330614,convex,0.7987707397042867,15.420236493412451,22.58288523407856,6.111909146706785,198.1178322762296,23.523856585450147,156.06793882010348,22.196102178017497,0.2468863636862897
58.52188038017047,59.23044697555406,straight,0.7242541980382106,12.19542680677064,10.073800129709236,3.9887826513933935,269.3694145543516,53.44797692351424,65.81027258405148,39.73581479431293,1.3264267799372529
80.54555876696107,50.84972296132712,concave,0.4832419032046299,10.147481799172263,8.841800901830307,2.918639060718432,245.22424560958808,130.13540000705916,154.9213642689934,30.018885027410768,0.8226358749043479
60.92224156282072,47.814170029274784,concave,0.3226218288605235,2.6048191322046144,27.92630602587341,8.221459517172413,394.9685378351284,122.28491683168372,116.01905914185406,30.28068250451924,1.427940122319339
53.8919118807153,48.16125810366628,straight,0.2789494205161426,7.342990971317501,10.872875117349372,9.55839660910142,99.34817941211018,72.45494691434652,117.23801900290248,29.720634671730835,1.2461289308195649
51.138416282193816,51.89682215766658,convex,0.4032239342831211,13.65030374875468,19.25877635914894,9.477439944619723,158.78106934518627,149.80223340260162,164.3849494363693,28.662595296314453,0.2467199496477445
52.46721809751006,45.5237090318581,straight,0.6605786035093141,16.932933007977734,4.716927500984839,6.526338336022535,396.7994682653808,127.68570068642852,131.30415571862622,28.75974539112369,0.370122175386101
70.38479303725363,40.46102563237972,straight,0.5769849420269064,18.32200427843352,20.287048685721143,8.270908520281985,270.9139994524176,51.54990657872875,170.36643038931498,36.92702407547284,1.7661290420263671
56.49763467154351,31.52608543109612,straight,0.4224892914222689,14.233472884054583,19.42805405756837,4.751209769132069,157.7545916530795,38.79455854336566,5.376649083778617,39.367702432419605,0.4721161323319431
56.20024263065851,41.567751765092574,straight,0.3869376917179303,16.719520008426592,23.36767967434177,1.852753273993748,317.3894288683537,180.72147973367603,96.27738038309772,22.34922966149647,1.3834181303888962
71.70464092305379,50.07192654347732,straight,0.7655891663202143,18.58760795009694,1.1285843265466278,3.4398630597180304,398.21543797135,53.9434390863049,190.9453502291325,21.21457178235489,0.324698041418757
68.24536166789485,59.86733111738719,straight,0.214427556674394,16.872496984144213,22.721506514783865,5.759755058580084,197.4746733787516,155.46206815786192,163.01897032991553,28.47088978290162,0.5770400184251481
74.24190832791575,58.75258762311218,convex,0.5757486684997711,4.168990444320676,20.114786858371144,7.344772563550613,157.36507919318626,156.94142387797658,63.063819023746426,26.315516618733376,1.145998307022969
73.15895009399497,31.94688629550199,straight,0.4335372801520341,4.02184069488559,19.472580600945506,5.625521161977448,337.3924334489876,67.53292648696018,13.446122444657238,32.0044967401324,0.6156036911995986
68.2507158458408,41.55923497800482,concave,0.7123337666470227,4.330141442612308,4.088667145106768,0.3580345171393517,105.60119812024048,66.56959437547442,198.9625211948945,22.86867671596309,0.5510316223245635
72.05325944015821,49.27104380150689,straight,0.1911498898300941,2.1636000244783773,9.639208480824951,2.198720467926888,354.12151408474904,132.65533334142413,97.50972732615404,25.59848914679005,1.713143409684778
72.52521933187838,57.3365250809382,concave,0.3627766544558212,17.663586349680365,16.902960150286372,2.098707098511076,386.7635926310649,26.583080173378256,69.48962508072438,24.801614085637503,1.4414608570068024
77.81023975450665,52.77711414681461,straight,0.7680487417273911,12.182484476842934,15.191543333480713,9.054170667493477,159.86584184388636,65.47481214316817,64.01717045440165,31.585127958351336,1.7779860924502493
57.056956201671056,26.673943128223105,concave,0.4935011181560029,11.77276881634766,8.858443098408431,1.7296887610409972,179.70049578459538,142.40636199373984,80.83385033755381,25.870735600679552,1.3641432212962308
66.38241689820015,31.01786719162036,convex,0.7792922355708046,1.7520908609920611,17.67082611374156,4.249196191083094,163.87944280664908,169.79582288756455,121.66356257046615,39.52709667987159,1.0333229801249093
70.88949971209112,43.03169884489239,convex,0.6635668518368627,19.29520303794109,17.533085688644128,2.109574350369108,222.20921431807255,73.59532682702974,65.63506132365286,31.22303465218406,0.8268945083674686
70.84735592127456,58.7330784039702,straight,0.1105616211474864,5.265399079645998,6.996980523568385,4.156814704238288,116.07568946675644,168.40251131588062,123.20689432379106,36.74088255664958,0.6273575219543357
74.75476191669836,22.41746179762256,concave,0.6683066340630475,12.554569425539713,21.776834166983942,4.176530987650784,144.75571607946893,62.9739123150162,26.84478070759617,39.76586630810776,1.8212023570511136
64.94877260191898,44.41452031272628,convex,0.4457239465443736,16.13826362927445,13.019217694587107,4.344102233385417,229.4014896697894,77.51994740939426,26.503647843155026,21.70613495380048,1.4025602189155344
53.87112596056063,21.319077747303737,concave,0.6370292300793984,1.2354378156422148,5.492271720592674,4.332720518982978,394.62704053174383,154.5636910992023,9.365621742188512,28.72910337086087,0.3787636739079389
55.84646677653325,47.368363007539465,straight,0.1756177235507074,5.591916498436281,6.695788791605511,7.302901971909473,167.600221901186,109.35795173842324,18.879864515122517,26.694420519162268,1.2557291278814595
72.60378352002695,47.44096895743564,straight,0.2896632323825932,9.49429787912854,15.971374125525164,1.6939060883268864,159.3218554602901,140.21804949497744,3.939959867602316,39.105780905563805,0.5168559319027279
67.74708763585514,41.936037469676464,convex,0.4861113625646439,6.29720499049515,1.6378675925835884,5.574269462127032,71.43511734907061,23.77736694172575,4.392755228528533,37.08207176779788,1.6750666372406398
64.97205968075518,21.40637001084777,straight,0.5154618244797049,5.613761339673473,10.74164736697194,1.780866680958444,213.1618000322165,105.65776503633404,146.9760293394889,23.9785615213631,1.2064669332914506
77.02856692538302,42.11259502873396,straight,0.3596232185668976,14.065930282418137,22.43073027385911,3.7717423696087646,63.15531773907563,114.6105864173888,66.96261133087337,37.02169486157254,1.747667872483651
61.432373729906885,41.53536747585733,convex,0.5877187001467556,15.5565896242689,1.1916360555530692,7.7356137014393855,112.67178677554804,161.86263296260273,187.67678214211725,23.28199791680028,1.1654744692975556
79.49491657561941,58.848796475419775,straight,0.1953941134085217,12.264400980376845,1.8481101249496024,3.852327547120866,179.8339668965968,53.33505942305317,193.9822051132212,25.121826404826287,1.3869211051094623
76.32400164439412,29.057184203506,straight,0.6560403407898066,1.087405754960384,26.55291945758443,0.3865964765513385,89.1034928699,50.036510447066405,106.66193685123018,36.435135898478926,1.9969346170541036
61.70404126460621,26.61481702052744,concave,0.6392881456978913,13.060381471636571,29.51752484564317,7.499062222781426,274.59574232201163,65.48332510297436,167.2494007004971,29.0346151571343,1.4633756365974384
59.99690959967851,38.54703223092712,convex,0.1200271005194646,2.971591357127793,18.846734294327483,8.695970985269842,135.6233150830786,169.65241317340357,93.7622744801484,23.22934171613183,0.7122974012114491
73.71475266447989,37.02022637087372,straight,0.6704069104758124,13.658463176109962,8.994061011873315,7.879195373761432,234.68181382353544,181.33661139158312,77.20234342893977,24.224087719495664,0.3874686817476898
80.55310425567428,54.8957825341926,convex,0.4772734835494947,2.2069445526135274,9.28932629121495,7.455139507462983,283.03154794418367,138.98870846708627,25.6663652005801,21.466382246620444,0.5035947266898151
53.11935512406058,30.706737487771903,straight,0.6289279322769205,17.3013052079811,25.76120469795458,4.086556453619082,75.60530748798551,173.87716083945975,33.52474928486116,30.249758281159536,0.5994722725432884
77.79088162446035,35.31333579073741,straight,0.7791151251668601,9.808482123526847,26.364242969836013,1.0782137762009658,240.35532444597703,144.9893295837819,7.370930416998034,37.29578677976686,0.7409146628148835
78.51887898112793,52.35197778004603,convex,0.7045875213018846,6.239634003627498,24.31765581665077,1.0653152431660096,378.1311297256652,159.918505722182,111.6607033459819,27.536328490296043,0.3256173084171132
52.664580082160505,24.093287181362527,convex,0.6966262223428606,12.727267135736527,28.218175812722336,1.624147755576998,364.4493288961685,72.69524642791279,183.50972152731737,31.61151351418808,1.5766062152573288
54.24852463557922,40.81294504765543,concave,0.3614654725756935,17.964553794233936,10.576747664130258,7.508790353112927,157.37373716722118,179.88245689313962,149.91929675930743,38.15099120350552,0.5741804061989406
72.70236348690855,33.198995811611056,concave,0.2139270203499147,11.04152453125155,24.634980185693543,6.9718442894513615,105.6883622761394,78.65890482394937,35.45935122224979,22.18716992789506,0.5683077499833646
72.15855100456437,57.17613935396615,concave,0.7623382685360223,17.110817397413943,19.259516639424152,8.616965321995227,211.90755953556447,32.73480328855308,129.31401102287072,21.15127596311395,1.428391276657961
55.86189037906744,34.00746097327844,concave,0.4106315644462348,10.737930145382215,12.554387335719934,8.111507711978534,50.85971931215554,106.75542285523176,64.7344111157934,21.72139902264157,1.8699005045051464
58.31404458060146,44.15171029144472,straight,0.627241795598347,5.761627732349512,18.80965198772915,1.5971306992402357,230.66701334333823,170.2165421569549,5.216628853812133,26.75684991562768,0.6885895443288779
61.731903457606535,39.86973712023938,straight,0.142059610055912,18.83140800828465,12.835141280861976,4.119542980709722,272.3494174927213,44.13436734016266,172.10822364336016,24.92374429450805,1.3835212240300632
70.3030172743234,48.09594884322394,concave,0.6854737422004139,13.289884695353155,27.10630777605641,1.736663256891734,105.90451467258418,20.938925301822653,124.914759687956,31.396966178435065,0.5828161260716449
57.29786800250675,33.28002808470717,convex,0.4828068295926898,2.0991973289827364,3.3457039404861364,3.268721496262885,166.65066471885058,105.38452704583128,184.8653926085396,35.18172195970382,0.0023486220873925
70.01552949295153,31.926014251062224,convex,0.3747530221070675,12.512209160995226,29.352581973199385,7.300180656249698,191.2687949788925,24.5644779938335,107.3232352866572,26.805283855261997,0.9562153082114688
70.50526759587316,41.38218179024157,straight,0.1205982465504824,10.64333786814251,11.313344431673835,6.196486101317649,247.83660783722448,135.1270298671826,40.356309534487146,26.080734971402443,0.3364744376023494
57.346695758345504,54.06325600068949,concave,0.7968959626999175,9.863328246401409,28.935415002883143,3.5899914100616668,351.8200965149025,34.5059086223749,13.461282284661191,32.62644071229356,0.0636147002303597
66.93308889512265,52.607209278795565,straight,0.1862724353256582,17.30137473358962,0.7869179330638065,6.139441830760658,125.81545391249928,104.85787009072456,171.3220310153187,38.33663504724937,0.2427339680034703
72.13369635149355,27.191912539803017,concave,0.5761490330932179,11.172544919457714,19.7886550442884,2.2415809439220267,383.6856458952407,57.347147388991,142.006901221398,21.946174005064584,0.2290353578019948
52.02062557287911,43.617044124315655,convex,0.7077026541100597,6.705911981528692,25.959564243834294,4.575571048928154,306.4947285427245,65.46619594852716,18.87738275613153,37.1630703944833,1.190772776101248
75.60237716191268,45.05037098649707,concave,0.6254181537551249,13.52673978546286,3.328067922069332,7.054565083310914,273.33656793070844,182.49401666275443,102.61615177463491,32.76893598542956,1.2122494285928491
66.97831309928391,36.89783160123517,concave,0.2503922081453777,11.682525663930116,19.220273741679684,7.030604400702092,142.40411878144204,27.475824515685176,45.2772436294556,28.15832615878743,1.4150346762851391
75.71129052486873,23.540892608589136,straight,0.7439137093726688,4.394196687450601,3.806798429493328,7.54775391136719,131.3707837446255,111.28946356607555,179.27924382296465,23.852604272915865,1.0576410122661597
68.60092199662569,40.926325992705664,concave,0.1311631959881199,18.510079547150003,21.552486156789016,6.821301334851123,229.11740195145,161.64479578452523,7.8477379885109055,37.09828044746192,0.0403689328548397
78.99944592671285,40.80640892097583,convex,0.2817298690717443,3.0731402395259733,21.00730902976685,3.5680355738388823,376.5246367393296,61.98768015189663,33.63007280261474,36.88821347841438,1.7976189447271833
73.43204343193665,49.13975735389761,convex,0.7710016901905508,7.376931180328548,16.559007831866758,0.4929067065244452,194.98779953703485,127.52397745953957,106.89428348179544,38.30224526706437,1.6047930685064564
53.60933540925764,29.75981209409889,straight,0.6045265527943441,15.262354911550696,5.896102122112473,4.424194719881359,238.28240847492347,189.31138452748075,101.54661796765345,22.393710735176207,1.756444893592856
80.61455854394698,40.540714669670805,convex,0.4182084539026466,15.27264400158897,27.62597859249464,9.661955545114573,69.9752467624687,84.39536905892405,57.80688621833792,39.48275239784512,0.495297542802295
56.32013707945667,25.298826253677063,convex,0.5968808545974454,19.086327050848737,26.677954644748425,8.429251099189397,219.03036691495456,145.760870976077,20.27983092942154,39.325732555707525,1.9146010742180604
51.26065864019992,25.454844201178336,convex,0.2875965171945265,13.098741245683378,28.430858456761893,7.0747955020961335,339.063488633351,65.1373278288707,129.30717314032736,21.95917188429176,1.4571079627736454
63.9158039286978,24.854876981944788,concave,0.78856256291199,13.378096570819434,13.085399082540729,5.077741328967768,54.12996375444259,109.95636579019192,112.90381565962208,29.55653018964363,1.5620241638534968
75.01515917257126,54.48611833172487,concave,0.5803370457798896,6.193027237267913,8.342501363689248,3.4662823543585697,91.7636063995073,44.42828514769018,115.58463416198454,33.343347927247066,0.6403016267453179
63.68170985669301,57.67622349041681,convex,0.4856966983416779,4.436436048974773,26.327448838157856,6.049343886130572,353.1737501551575,48.4250466848182,101.0584059809291,34.15919532044333,0.0364993020381663
51.98381512580424,43.18145476599924,concave,0.2244851550790546,9.292254388400195,25.77151806100612,7.222820060044813,369.5707248592746,98.48562415236005,101.96044136874842,33.09465531943844,1.6729979370843602
70.67232418981231,52.87205837016801,concave,0.3233308219475639,15.278639850847286,20.877056917889952,3.327662450086498,246.61885211787052,199.8172271264912,198.3074372925572,31.902507801281672,1.326584280437104
83.33353633395535,27.95667254948899,straight,0.1347416024750418,2.712640717329577,29.69495796296708,7.36767094067595,224.63574536969944,139.91498839014125,91.67140553249106,34.45822474160508,0.1780631499962073
81.38011304641536,48.8129166591424,straight,0.1053695595028521,11.256606660262028,29.01015885714064,3.499776834223788,301.35484357330563,103.18443441973584,18.90678602412099,36.715316954888735,1.2486276473676832
81.01301380847308,24.150988345389628,straight,0.58116347350951,7.788299671976838,9.168439421924866,1.659802473044284,123.80451205687744,102.88301544061004,106.7125933648934,20.12470070112728,0.6678226116036194
59.39967586087749,26.270517903971783,concave,0.7639309736187773,10.261864906956566,2.730872664008558,9.824230663538808,93.99426330353512,69.57151936144766,45.31258012325414,24.27463596622188,0.3678388291036925
76.93049027975448,58.28428384000205,straight,0.1800944761092159,2.2705029665977303,14.70690036417375,5.0275520746460325,152.18100340080514,173.16694026825985,129.7676719188512,32.70480128997961,1.580883732637721
70.4320473179939,43.41043502039386,straight,0.3895317945445763,10.594147386253711,15.733818027029445,2.099111076632265,246.099967688137,159.87040146612384,148.69739055757475,24.66897029389185,0.8450718003057056
58.45378945955886,34.38172578080014,straight,0.742222460081822,19.45279179040569,5.533987211713477,6.5201274593103005,388.5625699829414,20.60539622448539,81.29237184738842,21.66175916788597,0.7284206068067778
84.92122861535702,29.687835680525687,straight,0.6129501806550761,9.369152096669868,11.53347648289198,9.05572029446741,142.17002114083593,182.9515398899528,198.11227654899884,33.432209026958034,0.313980051569525
73.7706898911847,40.295763753798425,straight,0.7773194353241754,17.75195792047111,13.426209256894978,5.968029522800831,114.85274558162402,174.03728202832067,105.64121350556596,31.82760627655469,0.5225749290614541
55.15560654976396,44.55383780030897,concave,0.5966696445036186,18.25482831040563,22.23730552416905,6.375817092874487,242.37978216767192,59.24498724107451,36.14470012858644,30.60336474837037,1.0434827165157634
