slope_angle,slope_height,slope_curvature,joint_density,crack_length,vegetation_cover,displacement_mm,strain_micro,pore_pressure_kPa,rainfall_mm,temperature_C,vibration_mmps,risk_level
71.26406981655035,32.11100513087869,convex,0.6537209139082258,2.90752246200436,6.118869519263001,5.104638126354624,123.6556608818771,95.85985014528171,152.66378314161145,32.997387525077144,0.9337881683773206,Medium
55.968344329055206,41.2988363153559,straight,0.5139506996284472,7.390462334703591,4.397952406885683,2.8206683660531406,235.32191778987973,56.46499120079554,15.202950553136517,25.777887708388292,1.0845861328742679,Low
52.27680575448478,42.576663511189906,straight,0.26088136941334505,10.149983556801068,19.68213350931618,2.842840597184866,307.4147449420485,83.21401385355966,32.6882867650349,29.52599182932906,0.31751121145371286,Medium
83.21099380386667,44.02332787948544,straight,0.4350807582364139,13.743220083225795,16.743071306185534,0.18299986703970483,354.5403531873526,179.3197476278902,123.78523550867028,34.681589378120606,0.38724485633247463,Medium
83.79712115760958,26.650213213988025,convex,0.38425340465692337,10.41358213738672,25.279209366446036,6.9243089075629,104.76131248777924,161.43005218368566,111.90894754312686,28.444954962914043,1.4552058438275066,Medium
78.29390718407615,35.189496192865946,straight,0.7112115514325833,18.342406406988033,5.497586571832604,7.759483026755978,394.8905391739616,87.25075269378097,181.01753521859726,38.815462332275146,1.571114322530715,High
60.661481921067974,44.68776908467866,straight,0.1225137324839352,12.564774566396457,25.439563797847384,0.3242777292368959,367.36214486118865,43.83102513121592,162.95843690097428,20.61412319392659,0.150284990664854,Medium
53.418523990223434,58.79275458535139,concave,0.727090723326753,1.7536427841330895,17.337335176795683,5.859345391309533,386.99741817963627,95.59460430195027,183.7659526889012,25.20454516977015,1.9801601359404852,Medium
73.94815592792548,49.10524550798755,concave,0.5564578780158204,3.1594634122565513,7.9866958193914686,7.816726677704219,348.43476583957386,158.91003301125997,93.19176069173314,22.66782474351628,0.8662477026172954,Medium
65.40533728088604,56.90415028375831,straight,0.6162767312838652,15.316415668130611,8.206594217055336,3.7624004839100222,357.1842298117476,27.884179452418614,157.56016007054018,30.825813444040058,1.1715018774552108,Medium
54.271338219567255,50.48848233256708,straight,0.10182522437484362,14.599966230579591,11.711411704315571,4.327415828546897,259.59012056960705,154.16132258660758,9.743351997401195,23.547470159387768,1.187301729196867,Medium
67.33119185389445,43.66867875569602,straight,0.5397676038260627,3.9164430346883976,13.803816500003826,3.616248999121402,345.85852209108384,142.3837875456142,58.89836330058944,34.836808527766365,0.6920435216241076,Medium
51.203598239032644,27.68093476545378,convex,0.5119403145977183,2.119264560247655,2.47515254210648,3.15650718566474,236.90467525215396,31.636809647812782,128.85448898672044,38.36700037181799,1.0895812208146174,Low
81.82621407275738,46.66742607570052,concave,0.47604388947041,11.995639253357503,25.259974969989837,4.911417236519208,238.3760097146077,134.41525207540033,152.7367741635751,24.14399311206124,1.16680415880226,High
59.05729935600059,44.935182638396284,concave,0.6501067996941196,13.079037808507936,3.646232079725822,1.6610066013322455,246.90303216534738,73.7580524544299,114.09848004462194,38.135262152883215,1.5215256275213895,Medium
73.18827995238937,44.098766818290656,concave,0.48910976747755375,3.5706931127438635,14.50379529089645,4.40687681231859,398.7112737160687,51.91135766018221,96.14714313143406,32.635104540455494,1.3235848604088072,Medium
60.90988766312938,39.59143471952963,straight,0.6999680326919003,9.99876709977549,11.489046995727653,9.418251242722054,86.53819404816801,89.27875123273887,46.65318943473038,23.923412938095556,0.893354237440614,Medium
68.20238074122338,41.146264159571025,convex,0.26284204048674686,6.810799053249846,15.368612529358284,0.27402097797213254,331.9634924735369,56.969796922125376,34.83735190571793,34.73090956899962,0.3826612234494433,Medium
69.13485977701478,33.377701084724166,concave,0.6641878122801899,18.694807267100867,26.624475512045162,1.6474341585302876,145.65938309275867,168.4200581070877,175.09647569293162,21.817473517638245,0.0503200411378375,Medium
56.46990594339345,40.77250770569213,concave,0.22551894097736402,5.164796264398687,29.672650195683186,7.77702390646421,176.4294789092098,153.56009104761975,28.442442612593833,33.842964506010844,1.303707800658951,Medium
83.93546197175955,27.90223622713913,convex,0.6691824543782859,14.931953792162693,0.6081411804827508,1.3205708991371168,78.1866400571098,196.5355310727772,87.05740748691231,37.22522643548417,0.9554097359360665,Medium
77.12964881763901,52.20697589441507,straight,0.7583244631799975,10.844544353542414,11.797182951755826,2.712808995027455,173.05082348442437,116.13347235621181,177.696252057587,39.00752040189161,1.9310495150987363,Medium
82.88246295474661,27.431078187948312,straight,0.3349858996172689,1.2188992284948243,24.52831592751731,4.548389240443558,396.7669439978479,36.057047919580384,29.542404423021672,21.090622347343945,0.19663373167338793,Medium
81.31895726496771,23.398651595578656,concave,0.4709204197861322,10.822973081039736,9.79808640785931,9.431622576411046,188.97424163981242,86.1983518961556,25.50924369977976,21.23871176411666,0.14524639819992902,Medium
70.92649925838798,37.449841054286296,concave,0.5608303160462034,2.8899708484705284,19.47108527755565,1.8350118730356946,284.39077199028634,170.95466880591124,138.50181441134816,38.60809776666923,0.3625569557307169,Medium
82.26559822580909,46.332297580242475,convex,0.15563016609814623,13.522181720680921,29.767776112993815,9.230845940043164,92.24961585653826,91.43537794953181,66.31506107668645,35.79185144409021,0.7536677537754204,Medium
53.09723757181718,37.508672997341655,concave,0.44585650274288424,11.744947077249872,19.403138664478313,7.185245127128526,372.874023412037,102.0215228716801,87.14121478791903,35.48534333404286,0.3503493463059373,Medium
56.85940018467008,31.070165278052343,convex,0.3524094836117727,1.1981173193360166,3.3357413286980675,6.71144911743172,339.71088298137954,94.15475529635266,125.11869296295149,34.852434586103826,0.9276921754052669,Medium
51.582955111868834,42.32684735561763,concave,0.7107189418759157,4.889163762076644,25.287958708619566,7.23542524050032,185.20300646893128,62.36816421230923,75.79516545446592,34.34659231836545,0.6794158513648614,Medium
61.38656157671425,33.880093416487995,concave,0.7136756630958283,15.748276004568432,28.99972311877589,0.3124661896933745,171.96216643546794,33.17513803730661,159.96828729986547,32.26445756610815,1.9989859637831602,Medium
63.60370513913187,57.31470760506532,concave,0.5905456776830659,6.239679671738402,21.37525263896603,0.9890026106951932,201.29345122972896,52.50085830216946,193.7969334348027,36.254800890543706,1.933406312400394,Medium
59.497216112086356,56.90580558414288,straight,0.5590071322147488,10.48638462209801,12.572042995292108,3.3484152874022843,190.44036399907452,85.50975398981987,186.61215965053654,20.68344801558142,0.7296317787363233,Medium
79.00581282031753,40.09487279888382,convex,0.6135819214930998,6.927973673774491,28.452005260362732,0.7396753314867766,140.31778166176196,64.17878405458437,109.0904009679932,34.80604217096655,1.584198909846542,Medium
62.486366434275624,33.11535976073034,convex,0.356190830701965,18.509010271553258,29.05716045147595,9.87589709495422,396.7961959581045,123.09233599829273,70.96330527903729,31.65834999851481,0.4832953274412122,Medium
59.83270783905833,49.48529655826556,straight,0.3831634727254378,11.194963337885248,28.05350230497472,5.8041220814517755,333.69125949665863,130.50301896414743,86.74646149282177,38.149181835107015,0.11549328066395548,Medium
68.9943629105387,21.468517739322664,straight,0.4875933060220937,14.227296782264396,12.354570069302419,4.87343671142984,143.77314082764255,122.61189347067945,66.03129095422513,38.727476815424986,0.08097609337079925,Medium
54.932347874116694,38.990760241746045,straight,0.7566196891551272,2.5860459892450516,23.691230219065407,7.855117848990439,393.6036803594251,35.28542646265723,88.34484178093405,24.826610165912356,0.05835417363167683,Medium
78.0768943263914,33.45293577081334,convex,0.6067999118836939,1.7663837631222905,19.6253807710218,9.769592068119898,55.435548316407754,140.03485759396318,2.5945982412094004,35.78920170479702,1.471870282948758,Medium
52.609272528791976,56.82143540410219,concave,0.48569247114735636,5.9253357062754874,5.391199976567604,9.551300000847746,203.26417285529604,89.22430724269634,11.042876980204808,39.139974545970794,0.6844453485701154,Medium
84.5410427810181,20.480121090907303,straight,0.6392891104277002,6.8735515528194275,16.06544705031462,7.93064884788696,249.31981897142612,178.06857990645938,154.26740738056208,25.332990334696124,1.6476698130948733,Medium
77.02856692538302,42.11259502873396,straight,0.3596232185668976,14.065930282418135,22.43073027385911,3.7717423696087646,63.15531773907563,114.61058641738879,66.96261133087337,37.02169486157254,1.747667872483651,Medium
56.955048853696034,49.626543242665036,straight,0.6113266908010595,11.813479551536384,26.87736827895928,0.659594915779067,106.36301674633049,35.212640394409576,158.8812432437188,31.730593144939988,0.6110105810750674,Medium
50.19327409932608,39.40071950096165,concave,0.38747337379789026,8.11701253176472,25.877951112196605,0.9837697772908116,140.34587876485392,21.659256110100305,95.98885099076307,27.899903716082722,0.5782872135127013,Low
78.5411499959192,23.416121206508866,concave,0.2957629849104903,13.428232199382206,4.639755005564464,0.011523407945874808,302.07947019720257,146.45221263158476,161.18348249622653,36.47218796072516,0.6158561037337378,Medium
74.7400070346666,58.89845560111609,straight,0.5268068332656047,4.107749199389456,14.640997394556326,0.01902843224855899,378.91023510284634,92.0919325299859,132.71691191791888,37.40598122944841,0.9508973970434256,Medium
75.51525088143455,40.72041725504391,concave,0.5808142917551292,2.206304201479412,14.34805888382355,9.36421798933462,268.58728040377605,71.83925726204437,40.2002451522599,25.652936133904692,0.031889508674771916,Medium
76.9944621340081,44.567449772760455,straight,0.42150549282569494,17.235596754045808,26.962111856937668,9.27016969207499,246.9315568536022,100.49222736675993,89.54450994430896,35.8892592413568,0.021685365864944073,High
52.59156281069316,29.464391308300293,concave,0.4958505119488511,11.714976437108675,0.05811927410600548,6.675537997048021,237.86569199152896,33.03072096016474,140.86648637794048,20.99322964447138,1.470951999269052,Medium
62.54630049904954,39.339923404272156,convex,0.5858462523991699,13.332810199111004,22.161406128807826,7.266767242203025,172.7462774338506,90.55718025367575,66.12341301631804,28.353251654778216,1.616416742678815,Medium
54.05541708337954,37.165979678332874,convex,0.6373970360902567,6.837602764241908,18.55924549638796,5.132084566500378,339.700021148019,76.64595649441496,38.66043795708087,21.39570525965342,0.4082544255071645,Medium
80.20861990564578,22.99583368007935,concave,0.7269000353581534,8.067144197016294,27.647144195296985,2.3784225608833243,239.2686033826907,164.0340450978226,107.97218459351616,25.87671277515854,1.1877541298765324,Medium
71.81543443896453,24.24641414189869,convex,0.3481809443850297,2.564981495906539,13.70752050995214,9.143850491088092,130.53611276330295,51.473721383374766,54.729630739639276,39.00729889097303,0.43201559694402314,Medium
61.58143086984272,53.49890078475098,convex,0.7660340769968155,17.282775568233696,19.730167496265018,2.7769146735935,97.89092285742734,156.13704263506455,118.86843302327841,34.69474896451804,1.4684268256526123,Medium
52.22454226001083,29.59279808826361,convex,0.5460958670861613,12.256349551499762,29.18241091264627,7.396712609496346,394.92938020165417,110.07245586038067,54.34688026520895,35.111990383673124,0.8410344283045057,Medium
60.88438126004817,27.79833085994522,straight,0.6513913178892635,2.588925600418872,22.31711288747726,2.4543568472387967,56.11562525770064,34.73983083537687,181.3158479890361,22.68972765322079,1.645509627181278,Low
61.38141627093614,40.196458050005575,concave,0.5898383304370068,16.286062394775012,2.021519223893021,8.701484180491779,376.7040104964317,194.54213870476056,68.78040253130801,31.57371808064967,1.8970790118176633,High
75.53621624183225,50.74988525450052,concave,0.24390020774388466,9.438192020822516,5.026006529180236,6.51239434425481,126.40615541310883,152.15773688628568,181.4900805129352,27.776708529123624,1.110903910779589,Medium
72.31451149743246,22.477860743159518,concave,0.15000686810617983,15.536925653230252,24.643533088792438,6.42695020556732,280.14233643857665,66.81696811202809,55.89636160372224,34.68360309155489,1.8013350357684084,Medium
81.05244599017144,43.072316785530234,convex,0.6084005248126843,1.239777379693812,10.043866229209769,0.9736723674191994,155.53638395934593,124.71559194814965,120.89090581714078,23.141714188351248,0.06758243724585644,Medium
66.52752238066823,24.768417713622934,straight,0.45773686745620357,1.5460542424703303,21.17754331794825,4.1946890316920165,350.9336441579355,181.98839536651494,26.043672630523428,25.63842500903984,0.9253825494672454,Medium
54.18579860784056,21.45844203302474,concave,0.5915493578858273,4.244876216860749,20.994712000314838,5.249085075495993,240.20586276356295,187.54525421256832,155.6743695357865,37.97145548996873,1.0069913420001555,Medium
74.96356755280482,22.109758086488696,convex,0.4337899627408218,5.007414566672917,29.81101570164615,2.9403628841111007,99.37021459360518,151.60844723567268,40.043543679906456,23.395592331487542,0.8316251586454273,Medium
76.6274767015914,53.36656432833765,straight,0.3185641642915529,15.515155075892617,14.096181709090224,8.809746118334656,144.44225015718519,150.98062782849416,172.80411661776125,32.648240221237955,0.6296845434360643,High
69.64470191493237,24.718899345122463,straight,0.29951253648169784,14.427189116315365,22.134970815177695,8.376699415112217,162.11150074941582,69.92502446433792,90.48917848453341,26.30303758377371,1.445924259129382,Medium
76.98385129840963,21.80605457649168,concave,0.611372491608996,12.705674263466737,1.46258631858307,4.9362091234253,360.07282753653413,198.15715121457225,18.907910922754013,21.63770572351207,1.1053644390113668,Medium
67.28284587275368,37.51599548571649,concave,0.2937460570260423,17.81231903318344,13.877730620792656,3.4003120264411493,318.3584465471067,63.82661687086911,72.70769388596507,24.47364782361536,0.1648327786295649,Medium
68.2956490283698,53.75973887768099,convex,0.6002738096477946,5.695826889470959,5.600446344513928,8.015422720056444,340.3555594138035,36.09315757702316,155.94518510620932,37.3881866159655,1.9014250038097917,Medium
64.96393564254923,30.496335059572075,concave,0.368772088422165,18.183693174184516,25.217146551395306,1.9689144754123877,68.28826574450837,195.92843125420288,15.258995739974178,38.21099155251967,1.7750345885278451,Medium
50.889669436043334,36.868504701036656,convex,0.6396288830231618,18.279950316038466,25.19724996048213,0.7151631509363277,252.57377191564228,47.512183556340645,125.1458285209315,28.39667186433436,0.7069366980879239,Medium
53.77619994476566,21.596901302550048,straight,0.19996694804786874,9.250935443550416,7.090932621170859,0.4571048607194772,399.7119256801263,113.89042610340132,101.45324450363866,32.41801871955691,0.492393785546521,Low
51.1000214990357,37.96314056539504,straight,0.2434859602430419,2.7933378079832085,9.548554593494046,0.38683260898000227,324.81987366865997,104.28381268868952,61.973921463025896,30.40996193386242,1.256944021767329,Low
72.27436439423232,43.10452322548535,straight,0.5801381240041145,14.804638255600974,21.074333533810563,4.888886564701784,92.24768848647008,172.67708423099268,151.1234765457397,25.593881056406175,0.0866152205001165,Medium
61.00245933767143,42.83628215008579,straight,0.49216178413878386,7.401644780294504,22.14797770236801,2.553136360993602,287.586358592572,91.3986607331988,10.488147528529712,26.89590636792699,0.9919872137680039,Medium
67.7999741907646,33.29706768697461,concave,0.24271483983511946,16.103660831297884,19.72894806343121,6.903751213619475,310.8633373133141,110.39266278740783,99.52836612502742,30.536409781039534,1.345250681739431,Medium
81.76482658741325,32.62132722652542,concave,0.7319789082087752,4.11011539417226,29.900839125784838,6.538915740405054,229.98692457249302,27.87278589882627,101.37262884654974,33.907240913051204,0.8133705252235588,Medium
58.72522802021062,24.264944757463915,convex,0.2931609031888524,11.25078715791294,26.060496359553362,5.420200071440249,77.5636017207047,57.4107156427446,17.281225938933996,26.99712344808339,1.9445830929757968,Low
64.36340230624704,34.67193282585073,convex,0.39474997873554374,10.653400876046007,12.511766422575676,3.5284328142796295,62.14018232222493,169.93921849501447,27.204544722739964,33.978297503311175,1.4377298608513098,Medium
76.44428984900671,23.979786754918585,convex,0.2416015593107766,2.9059753208226566,9.80930164625651,8.504562449857303,378.23339403377264,106.1050164282526,81.93088149311629,39.219616337993216,1.868133509074369,Medium
58.00793579220679,50.66383778848206,convex,0.37161933283906,7.90332368778051,17.905492439882416,7.097027533000535,140.1298879175165,61.56770960205121,107.30450433855539,20.491143153725087,1.8157823916028097,Medium
52.69429684400775,58.650971909927435,convex,0.44415272507803194,2.610350955487833,24.529090075005115,2.7152612403165852,182.63884445645752,86.4033218504016,10.639095162141343,23.276740585020434,0.26339431970181404,Low
60.14130085198188,58.802978266668276,straight,0.3066729381590434,9.8300658807327,14.260304212096585,5.0168866231350995,328.34713934492675,71.3172121531914,2.351303985435216,38.3254241605761,1.3372584328397485,Medium
55.64274505389015,54.60284397501575,straight,0.6383655712375383,17.015186613662063,22.130778204949184,1.5627120882426326,291.2412613511051,120.11974531848547,38.520847051797816,21.431394201106013,1.1933744681854925,Medium
82.53941783199005,44.031685973584764,straight,0.37575308505237304,6.133890502778502,0.5748011851812718,3.287762911019072,388.99799501201727,29.260283279961243,97.56189371697555,35.30093504130402,0.10966145871886934,Medium
78.2842132847546,48.0346278897552,convex,0.610656999971137,15.532377756561312,27.775203248943125,9.971401828635337,82.49372007390863,60.49457313428903,8.055742141841304,32.47956504950596,0.635774204798427,Medium
72.16913147786482,31.408232107216563,straight,0.24495052277317036,4.485120896636671,23.215041825463572,2.2384422026719597,297.42185092772957,83.893699263734,146.6470712957328,20.954018082229975,1.069157032131392,Medium
80.50112065657012,45.230816806904826,straight,0.36392484775522516,13.800963622322378,11.825702602923988,6.983023557181385,78.78009847218435,187.07853865947055,30.38563649448591,20.014549301435384,1.0963090220090896,Medium
78.128522691469,38.2259819775951,straight,0.10564080222687462,18.395210598678542,11.520369765578764,2.384186457770283,50.05792377540062,132.19007771186983,154.52223312132753,30.039982850880836,1.6281552925764209,Medium
56.52995206101126,39.2806935910773,straight,0.6310463087395982,7.154633549749626,3.0866042324551604,9.381345390058115,92.08057916571158,110.7656580102554,40.946678773139624,22.346908515997157,1.1752749615768525,Medium
81.23956494714922,50.31106241500632,concave,0.538120651031339,18.107821123683745,24.48461171647585,3.1013284499036753,265.85404689773304,54.3482216803001,69.32389297346897,37.44431118475363,0.9330129749552463,Medium
68.87697846704778,31.276734223890067,convex,0.6724763274443194,10.602997604001494,23.058885277715532,3.466890746467093,286.6674623521045,120.41354363410002,95.8185895470938,29.6154931725709,1.5039188014779894,Medium
78.2604054307422,32.721584467780794,convex,0.4189275516718993,7.019297530147493,18.907491226068487,5.938597730661872,203.41895534335447,187.22171909601923,69.4541560996578,24.688879225635187,1.1417799375661597,Medium
81.36319549732227,56.985671645145466,concave,0.6598184505989875,18.033656467119098,3.043694164321036,5.881117711149347,66.12474840809847,121.93567482181334,4.723874296230335,23.364097647080364,1.7675132007891017,High
61.13012162401523,22.24897179403889,straight,0.5533077809896849,1.6087080686248354,7.870240969112123,5.790763897971798,271.9207868690718,49.65933025186064,181.71481254284853,36.71545235925828,1.8109316227827967,Medium
53.851817358468686,39.425371936533615,straight,0.10252905277396707,1.5323581741833987,13.767434197938549,5.732546684062408,80.03611715527151,199.4814194956113,57.29330440017657,34.374775186359514,1.2087756062594184,Medium
57.97773068896796,56.51203201631447,straight,0.27758600656195836,12.396762479920325,7.979158312926779,3.1218689372020867,99.6042161182392,109.79436528611733,27.20720800103129,34.35925545583856,1.128671189567732,Medium
64.94877260191898,44.41452031272628,convex,0.44572394654437364,16.13826362927445,13.019217694587109,4.344102233385417,229.4014896697894,77.51994740939426,26.503647843155022,21.70613495380048,1.4025602189155344,Medium
78.63051680728725,41.85628296848528,convex,0.53308114479838,15.279379841324019,6.7787262191295685,5.93433443140977,169.1306450161967,110.60770382052289,194.92250196488476,32.490356004158144,1.4510252340499756,Medium
80.12557041397201,29.989767169174208,convex,0.14591360526524602,2.509920563680505,10.4880151141805,6.712701236671158,212.6638745467192,67.46434314311023,24.611538335610383,37.38965166261728,1.454337424996134,Medium
50.243324568591675,33.73101956257793,convex,0.5935559497286542,19.0547726771376,19.56890650789883,2.5312901352359485,272.27691626951736,25.46717020141223,69.30947468642708,35.31801257971889,1.2414129981227409,Medium
67.87615559021481,54.08193663218772,convex,0.48047526835308196,14.358207215112797,26.770832423390853,7.014750617029408,106.00246265648887,180.11383189106863,13.524306530225271,22.36313371864919,1.5256272157276425,Medium
64.60938511020727,42.368725270738324,concave,0.4680455147728,19.03312902082704,11.550920436984757,9.232762501126366,362.5803588918527,97.19739755039942,147.09456256867847,38.98558739111984,0.28823116748577604,Medium
57.77377336647556,40.589687750271196,convex,0.3044318906685406,7.25285742050794,20.757246934822724,7.5792770334378865,245.81802262618405,155.5206860441875,119.35032944391082,21.39468745435029,1.6429474847994872,Medium
54.195287856678895,23.98318854160116,straight,0.5163761696434038,14.184843431673531,4.043792591475609,0.8423280282272172,57.73264643594996,194.8259683807208,106.7137824675197,31.138086309512133,0.6208648226769165,Low
61.81653099912698,20.641126258204924,convex,0.11924502274224226,17.33883618793622,16.224539335672844,4.69126220090021,269.95849460685133,133.86576376621258,171.16806877463227,38.900246644858385,1.7713754985807388,Medium
83.00183963693817,58.54740754748197,concave,0.14529023135279195,8.228820239931572,27.651126766635407,4.352638355390744,212.11262612091798,144.49094094737458,114.66735442041316,36.44513457181044,0.2636524934300901,Medium
61.312102620726435,35.07944669147366,straight,0.6137090610489891,19.332338456602834,0.8380741337215025,3.365033120182636,295.5736890165497,189.78337056761455,191.10618604241404,33.61657989382406,0.0072062111015971375,Medium
68.15767176101781,44.12852248398018,concave,0.3253239397737747,6.034863033190279,8.026720851804257,4.913201399030033,324.41176802814067,112.97980028298305,124.55601752524719,37.12687329678616,0.03134524350418433,Medium
74.60566356133123,23.1886029274914,straight,0.3428769529371387,6.996658894403192,3.974806010404328,4.396337733998788,378.5956986864752,77.5819780218675,70.8680803332812,33.46562630610693,0.42031981026781895,Medium
62.72703608327529,47.324571428921864,convex,0.2458696422795163,18.486242955913735,15.993644384892443,0.06170477167360411,399.42102799624985,185.84916619761674,7.349376286393383,21.098976295202917,0.2275492481299901,Medium
84.01237289523363,57.302668348238434,concave,0.4119344844699525,19.423535183551362,20.38927392213976,2.365552780920699,242.3659477149994,32.418939580028834,145.05512125649668,27.017438907889506,1.107825603374297,High
83.6856553229739,43.02661011989679,straight,0.13639540198791023,6.418719217797845,1.73337576189328,2.1378214528234727,246.52792359494862,58.62943167316276,74.72903304307988,28.542450569794042,0.8968282696927341,Medium
58.81238035388775,25.04461289501642,convex,0.31025425649977956,3.5914107532143107,2.108532619216539,3.4925954124279954,57.85583784146218,81.42763651205199,119.84043588154658,30.927545219605165,1.2121055300687646,Low
